"","interval","steps","date"
"17365",2340,3.30188679245283,2012-11-04
"17382",2340,3.30188679245283,2012-10-01
"17385",2340,3.30188679245283,2012-11-01
"17396",2345,0.641509433962264,2012-11-14
"17404",2345,0.641509433962264,2012-10-08
"17406",2345,0.641509433962264,2012-11-10
"17415",2345,0.641509433962264,2012-11-09
"17432",2345,0.641509433962264,2012-11-01
"17433",2345,0.641509433962264,2012-11-04
"17440",2345,0.641509433962264,2012-10-01
"17441",2345,0.641509433962264,2012-11-30
"17453",2350,0.226415094339623,2012-11-14
"17472",2350,0.226415094339623,2012-11-01
"17475",2350,0.226415094339623,2012-11-04
"17482",2350,0.226415094339623,2012-11-09
"17493",2350,0.226415094339623,2012-10-01
"17497",2350,0.226415094339623,2012-11-10
"17499",2350,0.226415094339623,2012-10-08
"17506",2350,0.226415094339623,2012-11-30
"17519",2355,1.07547169811321,2012-11-10
"17523",2355,1.07547169811321,2012-11-14
"17527",2355,1.07547169811321,2012-11-09
"17529",2355,1.07547169811321,2012-11-04
"17537",2355,1.07547169811321,2012-10-01
"17555",2355,1.07547169811321,2012-11-01
"17567",2355,1.07547169811321,2012-10-08
"17568",2355,1.07547169811321,2012-11-30
"2",0,0,2012-11-23
"3",0,0,2012-10-28
"4",0,0,2012-11-06
"5",0,0,2012-11-24
"6",0,0,2012-11-15
"7",0,0,2012-10-20
"8",0,0,2012-11-16
"9",0,0,2012-11-07
"10",0,0,2012-11-25
"12",0,0,2012-11-08
"13",0,0,2012-10-12
"14",0,0,2012-10-30
"15",0,0,2012-11-26
"16",0,47,2012-10-04
"17",0,0,2012-11-27
"18",0,0,2012-10-31
"19",0,0,2012-11-18
"20",0,0,2012-10-05
"21",0,0,2012-10-14
"22",0,0,2012-10-23
"23",0,0,2012-11-19
"24",0,0,2012-10-11
"25",0,0,2012-10-15
"26",0,0,2012-10-06
"27",0,0,2012-11-11
"28",0,0,2012-11-29
"29",0,0,2012-11-02
"30",0,0,2012-10-07
"31",0,0,2012-11-03
"33",0,0,2012-11-21
"34",0,0,2012-10-02
"35",0,0,2012-10-26
"36",0,0,2012-11-22
"37",0,0,2012-11-28
"38",0,0,2012-11-13
"39",0,0,2012-10-18
"40",0,0,2012-10-27
"42",0,10,2012-10-22
"43",0,34,2012-10-10
"44",0,0,2012-10-19
"46",0,0,2012-10-17
"47",0,0,2012-10-16
"48",0,0,2012-10-29
"50",0,0,2012-10-21
"52",0,0,2012-10-03
"53",0,0,2012-11-17
"54",0,0,2012-11-12
"55",0,0,2012-10-25
"56",0,0,2012-10-13
"57",0,0,2012-10-24
"59",0,0,2012-11-20
"60",0,0,2012-11-05
"61",0,0,2012-10-09
"62",5,0,2012-10-13
"64",5,0,2012-11-18
"65",5,0,2012-10-05
"66",5,0,2012-11-29
"67",5,0,2012-11-25
"69",5,0,2012-11-02
"70",5,0,2012-11-23
"71",5,0,2012-11-06
"72",5,0,2012-10-21
"73",5,0,2012-11-21
"74",5,0,2012-11-15
"75",5,0,2012-11-16
"77",5,0,2012-10-11
"78",5,0,2012-11-13
"79",5,0,2012-10-15
"80",5,0,2012-11-19
"81",5,0,2012-11-11
"83",5,0,2012-11-26
"84",5,0,2012-10-28
"85",5,0,2012-11-24
"87",5,0,2012-10-22
"88",5,0,2012-10-16
"90",5,0,2012-11-28
"92",5,0,2012-10-23
"93",5,0,2012-10-03
"94",5,0,2012-10-27
"95",5,0,2012-11-20
"96",5,0,2012-10-06
"97",5,0,2012-10-30
"98",5,0,2012-10-31
"99",5,18,2012-10-10
"100",5,0,2012-11-03
"101",5,0,2012-10-07
"102",5,0,2012-10-29
"103",5,0,2012-11-07
"104",5,0,2012-11-22
"105",5,0,2012-10-26
"106",5,0,2012-10-24
"107",5,0,2012-10-12
"108",5,0,2012-11-05
"109",5,0,2012-10-09
"110",5,0,2012-11-08
"111",5,0,2012-10-19
"112",5,0,2012-10-04
"113",5,0,2012-11-27
"114",5,0,2012-11-12
"115",5,0,2012-10-14
"116",5,0,2012-10-17
"117",5,0,2012-10-02
"119",5,0,2012-10-18
"120",5,0,2012-11-17
"121",5,0,2012-10-25
"122",5,0,2012-10-20
"123",10,0,2012-11-26
"124",10,0,2012-11-15
"125",10,0,2012-11-02
"126",10,0,2012-11-25
"130",10,0,2012-11-07
"133",10,0,2012-11-19
"134",10,0,2012-10-12
"135",10,0,2012-11-29
"136",10,0,2012-10-27
"137",10,0,2012-10-30
"138",10,0,2012-11-06
"139",10,0,2012-11-21
"140",10,0,2012-11-03
"141",10,0,2012-11-24
"142",10,0,2012-11-18
"143",10,0,2012-11-16
"144",10,0,2012-11-22
"145",10,0,2012-10-11
"147",10,0,2012-11-13
"148",10,0,2012-11-11
"149",10,0,2012-11-20
"150",10,0,2012-10-06
"152",10,0,2012-10-28
"153",10,0,2012-10-19
"154",10,0,2012-10-22
"155",10,0,2012-10-25
"156",10,0,2012-10-05
"157",10,0,2012-10-29
"158",10,0,2012-10-23
"160",10,0,2012-11-28
"161",10,0,2012-11-05
"162",10,0,2012-10-18
"163",10,0,2012-10-21
"164",10,0,2012-10-04
"165",10,0,2012-11-23
"166",10,0,2012-10-31
"167",10,0,2012-10-16
"168",10,0,2012-10-14
"169",10,0,2012-10-07
"170",10,0,2012-10-20
"171",10,0,2012-10-26
"172",10,0,2012-10-09
"173",10,0,2012-10-17
"174",10,0,2012-11-17
"175",10,0,2012-11-08
"176",10,0,2012-11-27
"177",10,0,2012-11-12
"178",10,0,2012-10-24
"179",10,7,2012-10-10
"180",10,0,2012-10-02
"181",10,0,2012-10-03
"182",10,0,2012-10-15
"183",10,0,2012-10-13
"184",15,0,2012-10-30
"185",15,0,2012-11-18
"186",15,0,2012-10-12
"188",15,0,2012-11-28
"189",15,0,2012-11-07
"190",15,0,2012-11-19
"191",15,0,2012-11-02
"192",15,0,2012-11-11
"193",15,0,2012-10-28
"194",15,0,2012-11-20
"196",15,0,2012-11-21
"197",15,0,2012-11-16
"198",15,0,2012-11-03
"200",15,0,2012-11-22
"202",15,0,2012-10-26
"203",15,0,2012-10-18
"204",15,0,2012-10-27
"206",15,0,2012-11-23
"207",15,0,2012-11-06
"208",15,0,2012-10-16
"209",15,0,2012-10-25
"210",15,0,2012-10-22
"211",15,0,2012-10-29
"212",15,0,2012-10-02
"213",15,0,2012-10-17
"214",15,8,2012-10-11
"215",15,0,2012-11-05
"216",15,0,2012-11-08
"217",15,0,2012-11-17
"218",15,0,2012-10-21
"219",15,0,2012-11-26
"220",15,0,2012-10-31
"221",15,0,2012-10-19
"222",15,0,2012-10-04
"223",15,0,2012-10-07
"224",15,0,2012-10-20
"225",15,0,2012-10-14
"226",15,0,2012-10-05
"228",15,0,2012-10-15
"229",15,0,2012-10-24
"230",15,0,2012-10-09
"231",15,0,2012-10-06
"232",15,0,2012-11-29
"233",15,0,2012-10-10
"234",15,0,2012-11-27
"235",15,0,2012-11-12
"236",15,0,2012-10-03
"237",15,0,2012-11-24
"238",15,0,2012-11-15
"239",15,0,2012-10-13
"241",15,0,2012-10-23
"242",15,0,2012-11-13
"243",15,0,2012-11-25
"245",20,0,2012-11-21
"246",20,0,2012-11-05
"247",20,0,2012-10-29
"249",20,0,2012-11-12
"250",20,0,2012-11-03
"251",20,0,2012-10-15
"252",20,0,2012-10-19
"253",20,0,2012-10-02
"254",20,0,2012-11-22
"255",20,0,2012-11-16
"256",20,0,2012-10-14
"257",20,0,2012-10-09
"258",20,0,2012-11-17
"259",20,0,2012-10-12
"260",20,0,2012-11-25
"261",20,0,2012-11-27
"262",20,0,2012-10-28
"263",20,0,2012-10-31
"265",20,0,2012-10-20
"266",20,0,2012-10-05
"267",20,0,2012-11-07
"269",20,0,2012-11-19
"270",20,0,2012-10-24
"272",20,0,2012-10-06
"273",20,0,2012-11-11
"274",20,0,2012-11-23
"275",20,0,2012-10-04
"276",20,0,2012-10-07
"277",20,0,2012-10-16
"279",20,0,2012-11-15
"280",20,0,2012-11-26
"281",20,4,2012-10-23
"283",20,0,2012-11-13
"284",20,0,2012-11-18
"285",20,0,2012-10-18
"286",20,0,2012-10-27
"288",20,0,2012-11-28
"289",20,0,2012-10-10
"290",20,0,2012-11-06
"291",20,0,2012-11-24
"292",20,0,2012-10-30
"293",20,0,2012-11-29
"294",20,0,2012-10-26
"295",20,0,2012-10-11
"296",20,0,2012-10-22
"297",20,0,2012-11-20
"298",20,0,2012-11-08
"299",20,0,2012-10-21
"301",20,0,2012-10-25
"302",20,0,2012-10-13
"303",20,0,2012-10-03
"304",20,0,2012-10-17
"305",20,0,2012-11-02
"306",25,0,2012-10-04
"307",25,0,2012-10-02
"308",25,0,2012-11-03
"309",25,0,2012-11-15
"310",25,0,2012-11-18
"311",25,0,2012-10-23
"312",25,0,2012-10-24
"314",25,0,2012-11-25
"315",25,0,2012-11-29
"316",25,0,2012-11-02
"318",25,0,2012-10-16
"319",25,0,2012-11-21
"320",25,0,2012-10-07
"321",25,0,2012-10-20
"322",25,0,2012-10-26
"323",25,0,2012-11-19
"324",25,0,2012-11-13
"325",25,35,2012-10-15
"326",25,0,2012-11-05
"329",25,0,2012-11-23
"330",25,0,2012-10-13
"331",25,0,2012-11-06
"332",25,0,2012-11-24
"333",25,0,2012-10-28
"334",25,0,2012-10-19
"335",25,0,2012-11-16
"336",25,0,2012-11-22
"337",25,0,2012-11-28
"338",25,0,2012-10-17
"339",25,0,2012-10-03
"340",25,0,2012-10-27
"341",25,0,2012-11-20
"342",25,0,2012-11-26
"343",25,0,2012-10-06
"344",25,0,2012-11-27
"345",25,0,2012-10-25
"347",25,0,2012-10-22
"348",25,52,2012-10-14
"349",25,0,2012-11-07
"352",25,0,2012-10-29
"353",25,0,2012-11-17
"354",25,0,2012-10-30
"355",25,13,2012-10-09
"356",25,11,2012-10-18
"357",25,0,2012-11-12
"358",25,0,2012-10-31
"360",25,0,2012-10-10
"361",25,0,2012-11-08
"362",25,0,2012-10-11
"363",25,0,2012-11-11
"364",25,0,2012-10-05
"365",25,0,2012-10-12
"366",25,0,2012-10-21
"367",30,0,2012-10-16
"368",30,0,2012-11-12
"370",30,0,2012-10-04
"371",30,0,2012-10-20
"372",30,0,2012-11-20
"373",30,0,2012-11-21
"374",30,0,2012-10-28
"375",30,0,2012-11-03
"377",30,0,2012-11-22
"379",30,0,2012-10-26
"380",30,0,2012-11-15
"381",30,0,2012-10-11
"382",30,0,2012-11-23
"383",30,0,2012-11-05
"384",30,0,2012-11-17
"385",30,0,2012-11-26
"386",30,0,2012-10-30
"387",30,0,2012-10-13
"388",30,0,2012-11-06
"389",30,0,2012-10-31
"390",30,0,2012-11-16
"391",30,0,2012-10-05
"392",30,0,2012-11-19
"393",30,0,2012-11-25
"396",30,0,2012-10-15
"397",30,0,2012-11-27
"398",30,0,2012-11-11
"399",30,0,2012-11-02
"400",30,0,2012-11-24
"402",30,0,2012-10-25
"404",30,0,2012-10-22
"405",30,0,2012-11-13
"406",30,0,2012-10-17
"407",30,0,2012-11-07
"408",30,0,2012-10-21
"409",30,28,2012-10-09
"411",30,0,2012-10-27
"412",30,0,2012-10-07
"413",30,0,2012-10-06
"414",30,0,2012-10-10
"415",30,0,2012-10-19
"416",30,0,2012-10-23
"417",30,0,2012-11-18
"418",30,0,2012-11-08
"419",30,0,2012-10-29
"420",30,0,2012-10-12
"421",30,0,2012-10-02
"422",30,0,2012-10-14
"423",30,0,2012-10-18
"424",30,0,2012-11-28
"425",30,0,2012-11-29
"426",30,0,2012-10-03
"427",30,0,2012-10-24
"428",35,0,2012-11-27
"430",35,0,2012-11-16
"433",35,0,2012-11-25
"434",35,0,2012-10-11
"435",35,0,2012-11-19
"436",35,0,2012-11-03
"437",35,0,2012-11-11
"438",35,0,2012-11-15
"439",35,0,2012-11-12
"440",35,0,2012-11-29
"441",35,0,2012-11-24
"442",35,0,2012-10-23
"443",35,0,2012-10-31
"444",35,46,2012-10-25
"445",35,0,2012-11-18
"447",35,0,2012-10-17
"448",35,0,2012-10-26
"450",35,0,2012-11-21
"451",35,0,2012-10-12
"452",35,0,2012-11-26
"453",35,0,2012-11-23
"454",35,0,2012-10-30
"455",35,0,2012-11-06
"456",35,0,2012-10-07
"457",35,0,2012-10-19
"458",35,0,2012-10-13
"459",35,0,2012-11-22
"460",35,0,2012-10-02
"461",35,0,2012-11-07
"463",35,0,2012-11-20
"464",35,0,2012-11-05
"465",35,0,2012-11-02
"466",35,0,2012-10-06
"467",35,0,2012-11-17
"468",35,0,2012-10-28
"469",35,0,2012-10-10
"470",35,0,2012-10-22
"471",35,0,2012-10-29
"472",35,0,2012-11-13
"473",35,0,2012-11-28
"475",35,0,2012-10-18
"476",35,0,2012-10-14
"477",35,0,2012-10-24
"478",35,0,2012-10-27
"479",35,0,2012-10-04
"480",35,0,2012-11-08
"482",35,0,2012-10-16
"483",35,0,2012-10-05
"484",35,0,2012-10-09
"485",35,0,2012-10-15
"486",35,0,2012-10-20
"487",35,0,2012-10-21
"488",35,0,2012-10-03
"490",40,0,2012-10-25
"492",40,0,2012-11-11
"493",40,0,2012-10-26
"494",40,0,2012-10-11
"496",40,0,2012-11-15
"497",40,0,2012-11-02
"498",40,0,2012-11-24
"500",40,0,2012-10-16
"501",40,0,2012-11-03
"502",40,0,2012-11-07
"503",40,0,2012-11-19
"504",40,0,2012-11-13
"505",40,0,2012-11-25
"506",40,0,2012-11-05
"507",40,0,2012-11-29
"508",40,0,2012-10-30
"509",40,0,2012-10-28
"510",40,0,2012-11-06
"511",40,0,2012-10-31
"512",40,0,2012-10-07
"513",40,0,2012-10-20
"514",40,0,2012-10-23
"518",40,0,2012-10-12
"519",40,0,2012-10-21
"520",40,0,2012-11-26
"521",40,0,2012-10-06
"522",40,0,2012-11-12
"523",40,0,2012-11-27
"524",40,0,2012-11-21
"525",40,0,2012-10-19
"526",40,0,2012-11-18
"527",40,0,2012-11-23
"528",40,0,2012-11-22
"529",40,0,2012-10-29
"530",40,0,2012-11-28
"531",40,0,2012-10-04
"532",40,0,2012-11-20
"533",40,0,2012-10-18
"535",40,0,2012-10-02
"536",40,0,2012-10-27
"537",40,0,2012-10-10
"538",40,0,2012-10-22
"539",40,0,2012-10-03
"540",40,0,2012-11-17
"541",40,0,2012-11-16
"542",40,0,2012-10-14
"543",40,0,2012-10-17
"544",40,0,2012-10-09
"545",40,0,2012-11-08
"546",40,0,2012-10-15
"547",40,0,2012-10-13
"548",40,0,2012-10-05
"549",40,0,2012-10-24
"550",45,0,2012-11-12
"551",45,0,2012-11-15
"553",45,0,2012-10-25
"554",45,0,2012-11-25
"555",45,0,2012-10-31
"556",45,0,2012-10-26
"557",45,0,2012-11-21
"558",45,0,2012-10-23
"561",45,0,2012-10-12
"562",45,0,2012-11-29
"563",45,0,2012-11-11
"564",45,0,2012-10-30
"565",45,0,2012-11-24
"566",45,0,2012-10-07
"567",45,0,2012-11-06
"568",45,0,2012-11-22
"569",45,0,2012-10-29
"570",45,72,2012-10-17
"571",45,0,2012-11-07
"572",45,0,2012-11-20
"573",45,0,2012-10-15
"574",45,0,2012-11-02
"576",45,0,2012-11-23
"577",45,0,2012-10-27
"578",45,0,2012-11-03
"579",45,0,2012-10-19
"580",45,0,2012-10-22
"581",45,6,2012-10-20
"582",45,0,2012-11-13
"583",45,0,2012-10-02
"587",45,0,2012-11-08
"588",45,0,2012-10-21
"589",45,0,2012-11-26
"590",45,0,2012-10-18
"591",45,0,2012-10-10
"592",45,0,2012-10-04
"593",45,0,2012-10-28
"595",45,0,2012-10-05
"596",45,0,2012-10-14
"597",45,0,2012-10-09
"598",45,0,2012-11-19
"599",45,0,2012-10-11
"600",45,0,2012-10-24
"601",45,0,2012-10-16
"602",45,0,2012-10-06
"603",45,0,2012-11-05
"604",45,0,2012-11-18
"605",45,0,2012-11-16
"606",45,0,2012-10-13
"607",45,0,2012-11-28
"608",45,0,2012-11-17
"609",45,0,2012-10-03
"610",45,0,2012-11-27
"611",50,0,2012-11-12
"612",50,0,2012-11-22
"613",50,0,2012-11-21
"614",50,0,2012-10-20
"616",50,0,2012-11-11
"617",50,0,2012-10-09
"618",50,0,2012-11-13
"619",50,0,2012-11-03
"623",50,0,2012-11-16
"624",50,0,2012-11-24
"626",50,0,2012-11-19
"627",50,0,2012-11-20
"628",50,0,2012-10-02
"629",50,0,2012-11-02
"630",50,0,2012-11-26
"631",50,0,2012-11-23
"632",50,0,2012-10-16
"633",50,0,2012-10-04
"634",50,0,2012-11-06
"635",50,0,2012-10-25
"636",50,0,2012-11-15
"637",50,0,2012-10-05
"638",50,0,2012-10-26
"639",50,0,2012-10-29
"641",50,0,2012-10-24
"642",50,0,2012-11-08
"643",50,0,2012-10-06
"644",50,0,2012-11-29
"645",50,0,2012-10-30
"646",50,0,2012-11-27
"647",50,0,2012-10-07
"648",50,8,2012-10-19
"649",50,0,2012-11-18
"650",50,0,2012-10-10
"651",50,8,2012-10-17
"653",50,0,2012-11-25
"654",50,0,2012-11-07
"655",50,0,2012-10-15
"656",50,0,2012-11-05
"658",50,0,2012-10-27
"659",50,0,2012-10-11
"660",50,0,2012-10-28
"661",50,0,2012-10-31
"662",50,0,2012-10-21
"663",50,0,2012-10-14
"664",50,0,2012-10-22
"665",50,0,2012-11-17
"666",50,0,2012-11-28
"667",50,0,2012-10-03
"668",50,0,2012-10-23
"669",50,0,2012-10-13
"670",50,0,2012-10-18
"671",50,0,2012-10-12
"672",55,0,2012-11-12
"673",55,0,2012-10-18
"674",55,0,2012-11-22
"675",55,0,2012-11-03
"677",55,0,2012-10-19
"678",55,0,2012-11-13
"679",55,0,2012-10-26
"680",55,0,2012-10-20
"681",55,0,2012-10-29
"682",55,0,2012-10-24
"683",55,0,2012-10-04
"684",55,0,2012-11-29
"686",55,0,2012-11-02
"688",55,0,2012-10-25
"689",55,0,2012-11-24
"690",55,0,2012-11-15
"691",55,0,2012-10-16
"692",55,0,2012-11-16
"693",55,0,2012-11-19
"694",55,0,2012-11-25
"696",55,0,2012-11-08
"697",55,0,2012-10-09
"699",55,0,2012-11-23
"700",55,0,2012-11-11
"701",55,0,2012-11-21
"702",55,0,2012-10-12
"703",55,0,2012-11-18
"704",55,0,2012-10-10
"705",55,7,2012-10-07
"707",55,0,2012-11-28
"708",55,0,2012-10-05
"709",55,0,2012-11-20
"710",55,0,2012-11-17
"711",55,0,2012-10-11
"712",55,0,2012-11-26
"713",55,0,2012-10-27
"714",55,0,2012-10-28
"715",55,0,2012-10-30
"717",55,0,2012-10-31
"718",55,0,2012-10-13
"719",55,0,2012-11-06
"720",55,0,2012-10-22
"721",55,0,2012-11-05
"722",55,0,2012-10-14
"723",55,0,2012-10-23
"725",55,0,2012-10-21
"726",55,0,2012-10-15
"727",55,0,2012-11-27
"728",55,0,2012-10-06
"729",55,0,2012-10-02
"730",55,0,2012-11-07
"731",55,0,2012-10-17
"732",55,0,2012-10-03
"733",100,0,2012-11-21
"734",100,0,2012-10-20
"735",100,0,2012-11-13
"736",100,0,2012-10-07
"737",100,0,2012-10-19
"738",100,0,2012-11-24
"739",100,0,2012-11-05
"740",100,0,2012-11-20
"741",100,0,2012-11-27
"742",100,0,2012-11-16
"743",100,0,2012-10-21
"744",100,0,2012-10-16
"745",100,0,2012-11-03
"747",100,0,2012-10-22
"748",100,0,2012-11-25
"749",100,17,2012-10-17
"750",100,0,2012-11-17
"751",100,0,2012-10-11
"753",100,0,2012-11-23
"754",100,0,2012-11-11
"755",100,0,2012-10-25
"756",100,0,2012-10-15
"757",100,0,2012-10-28
"758",100,0,2012-10-04
"759",100,0,2012-10-10
"760",100,0,2012-11-06
"761",100,0,2012-11-28
"763",100,0,2012-10-24
"764",100,0,2012-10-23
"765",100,0,2012-11-07
"767",100,0,2012-10-18
"768",100,0,2012-10-06
"769",100,0,2012-11-26
"771",100,0,2012-10-03
"772",100,0,2012-10-13
"773",100,0,2012-10-31
"775",100,0,2012-11-22
"776",100,0,2012-10-26
"777",100,0,2012-10-29
"779",100,0,2012-10-14
"780",100,0,2012-11-12
"781",100,0,2012-10-12
"782",100,0,2012-11-15
"783",100,0,2012-10-30
"784",100,0,2012-11-29
"785",100,0,2012-11-19
"786",100,0,2012-10-05
"787",100,0,2012-10-02
"789",100,0,2012-10-09
"790",100,0,2012-11-02
"791",100,0,2012-11-18
"792",100,0,2012-11-08
"793",100,0,2012-10-27
"794",105,0,2012-10-25
"795",105,0,2012-11-12
"796",105,0,2012-11-16
"798",105,0,2012-10-16
"799",105,0,2012-10-19
"801",105,0,2012-11-24
"802",105,0,2012-11-20
"803",105,0,2012-10-12
"804",105,0,2012-10-31
"805",105,0,2012-10-22
"807",105,0,2012-10-24
"808",105,0,2012-10-11
"809",105,0,2012-11-07
"810",105,0,2012-11-27
"811",105,0,2012-10-06
"812",105,0,2012-11-11
"813",105,0,2012-10-10
"814",105,0,2012-11-06
"815",105,36,2012-10-07
"816",105,0,2012-11-03
"817",105,0,2012-10-23
"819",105,0,2012-11-19
"820",105,0,2012-10-17
"821",105,0,2012-10-18
"822",105,0,2012-11-29
"823",105,0,2012-11-23
"824",105,0,2012-10-30
"825",105,0,2012-11-21
"826",105,0,2012-10-28
"828",105,0,2012-11-15
"830",105,0,2012-11-22
"831",105,0,2012-11-25
"832",105,0,2012-10-26
"833",105,0,2012-10-14
"834",105,0,2012-10-09
"835",105,0,2012-10-21
"836",105,0,2012-11-26
"838",105,0,2012-11-17
"839",105,0,2012-11-28
"841",105,0,2012-11-18
"842",105,0,2012-10-13
"843",105,0,2012-11-08
"844",105,0,2012-11-13
"845",105,0,2012-10-02
"846",105,0,2012-10-03
"847",105,0,2012-10-29
"848",105,0,2012-11-02
"849",105,0,2012-10-15
"850",105,0,2012-10-04
"851",105,0,2012-10-20
"852",105,0,2012-10-05
"853",105,0,2012-10-27
"854",105,0,2012-11-05
"855",110,0,2012-11-03
"856",110,0,2012-11-21
"858",110,0,2012-11-16
"859",110,0,2012-10-16
"860",110,0,2012-11-07
"861",110,0,2012-10-25
"862",110,0,2012-10-23
"863",110,0,2012-10-07
"864",110,0,2012-11-29
"865",110,0,2012-11-12
"866",110,0,2012-10-28
"867",110,0,2012-11-19
"870",110,0,2012-10-24
"871",110,0,2012-10-10
"872",110,0,2012-10-17
"873",110,0,2012-10-14
"875",110,0,2012-11-11
"876",110,0,2012-11-23
"877",110,0,2012-10-18
"878",110,0,2012-10-12
"879",110,0,2012-11-27
"881",110,0,2012-10-19
"882",110,0,2012-11-24
"883",110,0,2012-10-22
"885",110,0,2012-10-29
"886",110,0,2012-10-26
"887",110,0,2012-10-02
"888",110,0,2012-11-20
"889",110,0,2012-11-02
"890",110,0,2012-11-26
"891",110,0,2012-10-27
"892",110,0,2012-10-06
"894",110,0,2012-10-31
"895",110,0,2012-10-04
"896",110,0,2012-11-15
"897",110,0,2012-11-25
"898",110,0,2012-11-22
"900",110,0,2012-10-05
"901",110,8,2012-10-11
"902",110,0,2012-10-30
"903",110,0,2012-10-15
"904",110,0,2012-11-17
"905",110,0,2012-10-21
"906",110,0,2012-11-05
"907",110,0,2012-10-03
"908",110,0,2012-11-13
"909",110,0,2012-11-18
"910",110,0,2012-11-06
"911",110,0,2012-10-20
"912",110,0,2012-10-09
"913",110,0,2012-11-08
"914",110,0,2012-10-13
"915",110,0,2012-11-28
"916",115,0,2012-11-20
"917",115,0,2012-11-28
"918",115,0,2012-10-07
"920",115,0,2012-10-16
"921",115,0,2012-11-02
"922",115,0,2012-10-14
"923",115,0,2012-10-25
"925",115,0,2012-10-18
"926",115,0,2012-10-17
"927",115,0,2012-10-31
"928",115,0,2012-11-19
"929",115,0,2012-10-24
"930",115,0,2012-11-08
"931",115,0,2012-10-26
"932",115,0,2012-11-12
"933",115,0,2012-11-11
